LID,Year,Localidad,BufferRadius,LC,PLAND,PLAND_Rescaled,LPI,TE,ED,AREA_AM,SHAPE_AM,CAI_AM,ENN_MN,ENN_AM,MESH
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2012.tif,2012,Doña_Ana,500,11,8.7426,21.340018209289667,3.4798,24061.6037,20.9558,27.0175,2.8709,26.7442,203.479,96.8951,2.362
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2012.tif,2012,Doña_Ana,500,12,11.3075,27.60074301712796,5.0907,25529.8709,22.2345,39.4293,2.7637,35.3389,117.3096,66.0606,4.4585
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2012.tif,2012,Doña_Ana,500,33,4.5746,11.166248861919396,1.9315,10337.7998,9.0034,16.6642,2.0845,23.5897,152.1523,224.3223,0.7623
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2012.tif,2012,Doña_Ana,500,3,0.2737,0.6680807750420449,0.0391,3505.8626,3.0533,0.2129,1.1429,0.0,202.5534,214.7133,0.0006
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2012.tif,2012,Doña_Ana,500,21,4.9421,12.063288265748229,3.5424,9708.5425,8.4554,30.7808,2.3401,33.3861,165.7397,449.8458,1.5212
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,6,11.2058,27.352501092313286,3.863,17259.631,15.0318,33.4249,2.1741,39.0091,132.4566,136.6028,3.7455
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,11,8.375,20.442734713106052,3.4798,23192.6292,20.199,23.2559,2.5229,26.8908,189.9088,111.1345,1.9477
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,12,11.9096,29.070423085278545,5.8101,27717.2894,24.1396,44.9681,3.0317,35.1937,95.7057,62.4381,5.3555
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,33,4.5199,11.032730343852899,1.8924,10337.7998,9.0034,16.4635,2.0715,22.8374,155.9473,227.8602,0.7441
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,3,0.3754,0.9163226998567179,0.0313,4584.5895,3.9928,0.2245,1.1493,0.0,142.2309,148.6309,0.0008
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2013.tif,2013,Doña_Ana,500,21,4.5824,11.185288065592497,3.2296,9738.5071,8.4815,27.8382,2.4297,30.2048,141.8843,457.7642,1.2757
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,6,11.0807,27.04714155647931,3.7692,17229.6664,15.0057,27.0592,1.8771,39.3084,122.0955,137.0376,2.9984
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,11,8.6957,21.225538894896275,3.5033,24181.4622,21.0602,25.9545,2.8337,26.259,161.25,93.4825,2.2569
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,3,0.3754,0.9163226998567179,0.0782,4704.448,4.0972,0.3554,1.3894,0.0,176.5971,161.2602,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,12,14.4041,35.15930687534936,9.3447,24630.9318,21.4516,80.191,3.6904,41.1509,131.9064,77.6352,11.5508
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,33,4.5042,10.994407844151914,1.8924,10277.8706,8.9512,16.4636,2.0733,22.5694,160.228,228.1197,0.7416
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2014.tif,2014,Doña_Ana,500,21,1.908,4.657282129266429,0.5552,9049.3204,7.8813,3.4797,1.6223,5.7377,110.4562,104.1564,0.0664
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,6,11.0885,27.06624682679164,3.777,17379.4896,15.1362,30.8644,2.0751,39.3512,129.5985,135.7766,3.4224
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,11,8.852,21.607107986721342,3.5658,23612.1341,20.5643,26.2133,2.6951,27.5618,172.7002,104.8001,2.3204
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,3,0.3597,0.8780023432923257,0.0469,4464.7309,3.8884,0.2694,1.2297,0.0,178.1051,152.5444,0.001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,12,14.2477,34.777631322007416,9.2118,23372.417,20.3556,78.7306,3.52,43.9078,80.4892,60.5906,11.2173
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,33,4.4964,10.975395430579965,1.8924,10277.8706,8.9512,16.4053,2.0843,22.4348,163.8421,231.6534,0.7376
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2015.tif,2015,Doña_Ana,500,21,1.9237,4.695616090607302,0.8054,8569.8862,7.4637,5.2829,1.8995,8.1301,95.3352,78.1929,0.1016
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,6,11.1198,27.142647920328056,4.4886,17289.5957,15.0579,38.445,2.4279,39.4515,168.1042,174.695,4.275
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,11,8.1639,19.92750439367311,3.3625,23312.4878,20.3034,28.0489,3.2617,26.7241,204.5826,112.136,2.2899
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,3,0.4379,1.0688830306580746,0.0547,5243.8115,4.567,0.2982,1.1786,0.0,150.4352,138.7365,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,12,14.5214,35.445713727787535,9.2587,30474.0361,26.5405,77.6956,4.0965,39.6338,85.3958,61.4267,11.2825
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,33,4.5511,11.10891427455575,1.9002,10397.7291,9.0556,16.4907,2.0773,23.3677,159.5614,230.6833,0.7505
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2016.tif,2016,Doña_Ana,500,21,2.1739,5.306336652997461,0.8289,11146.845,9.708,5.2368,2.205,4.6763,196.3922,117.8561,0.1138
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,6,10.7914,26.34098237409106,4.4573,17229.6664,15.0057,38.3277,2.4525,38.2609,168.1042,174.8133,4.1361
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,11,8.2108,20.041935066551783,3.5424,24061.6037,20.9558,23.6691,2.5331,27.3333,189.5772,129.7924,1.9434
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,3,0.6334,1.5460809751977758,0.1017,6622.1848,5.7674,0.4933,1.2188,0.0,129.0802,105.0711,0.0031
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,12,14.3416,35.00674915360976,9.0397,30504.0007,26.5666,75.6273,4.1096,39.9128,90.0291,61.1449,10.8461
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,33,4.5277,11.051769547526003,1.908,10397.7291,9.0556,16.4969,2.0844,23.1434,159.5614,230.9789,0.7469
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2017.tif,2017,Doña_Ana,500,21,2.4632,6.012482883023621,0.9853,12705.0062,11.0651,6.4052,2.5468,3.4921,216.855,139.1066,0.1578
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,6,10.6428,25.978197724088442,4.4338,17439.4189,15.1884,38.1712,2.4788,37.9868,168.1042,174.8264,4.0625
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,11,8.7113,21.263565399504984,3.5111,23612.1341,20.5643,26.3048,2.7842,27.7379,194.3405,107.3406,2.2915
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,3,0.696,1.6988786424592734,0.1329,6202.6799,5.4021,0.796,1.2434,0.0,159.8389,217.4089,0.0055
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,12,13.2077,32.23890725001343,8.2812,29515.1677,25.7054,69.5673,4.4141,35.7016,87.207,61.1521,9.1882
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,33,4.5199,11.032703413867342,1.908,10427.6938,9.0817,16.4492,2.0707,22.3183,162.0897,231.2748,0.7435
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2018.tif,2018,Doña_Ana,500,21,3.1905,7.78774757006654,0.9384,15521.6821,13.5182,6.2852,2.4838,3.6765,178.5835,117.9416,0.2005
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,6,10.5724,25.806483108767818,3.6753,17439.4189,15.1884,30.5935,2.1342,38.3876,137.4507,140.633,3.2345
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,11,7.9762,19.469341925405192,3.4642,23941.7451,20.8514,25.9447,2.9032,27.2549,242.168,153.0259,2.0694
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,3,0.9462,2.309607498535442,0.1329,9289.0375,8.09,0.6953,1.3299,0.0,110.0419,131.262,0.0066
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,12,14.2712,34.834993165397385,9.0632,32331.8436,28.1585,75.5151,4.222,36.9863,82.1195,60.8952,10.7769
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,33,4.5433,11.089875024409295,1.9159,10427.6938,9.0817,16.5007,2.0653,22.3752,162.0897,231.2295,0.7497
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2019.tif,2019,Doña_Ana,500,21,2.6587,6.489699277484866,0.5943,13364.2282,11.6392,3.7727,1.939,3.8235,153.1356,111.3729,0.1003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,6,10.549,25.749176802552213,3.6675,17109.8079,14.9013,30.1869,2.0795,38.1023,141.9033,142.8254,3.1844
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,11,8.4298,20.576396872704017,3.3469,22713.195,19.7814,24.6067,2.5887,26.2523,211.3954,107.6255,2.0743
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,3,0.8524,2.0806330748407915,0.1017,8719.7094,7.5942,0.5214,1.2233,0.0,104.3552,95.1112,0.0044
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,12,13.9428,34.0331426981349,9.0163,28915.8749,25.1835,76.6864,4.2585,38.5306,121.8586,61.472,10.6922
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,33,4.5277,11.051715594740324,1.9159,10307.8352,8.9773,16.5553,2.0661,22.7979,168.1227,232.0282,0.7496
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2020.tif,2020,Doña_Ana,500,21,2.6666,6.508934957027751,0.7272,12615.1123,10.9868,4.8846,2.1256,4.6921,124.5597,96.3659,0.1303
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,6,10.6428,25.978324545987114,3.6831,17049.8786,14.8491,30.4873,2.0746,38.6481,141.9033,142.4581,3.2447
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,11,8.375,20.442784612380397,3.4564,23012.8414,20.0424,25.5356,2.6678,25.6769,237.4956,133.0904,2.1386
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,3,0.7585,1.8514450302675258,0.0782,7940.6289,6.9157,0.4786,1.2392,0.0,113.5863,99.9331,0.0036
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,12,13.5127,32.983548135129865,8.0857,29485.203,25.6793,65.2697,3.6911,37.2106,101.7127,61.8739,8.8197
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,33,4.512,11.013473930872877,1.908,10307.8352,8.9773,16.4816,2.0656,22.7036,168.1227,231.8834,0.7437
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2021.tif,2021,Doña_Ana,500,21,3.167,7.730423745362234,1.6187,13244.3697,11.5348,11.1845,2.7046,6.4198,100.1311,93.405,0.3542
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,6,10.6662,26.035442296426474,4.4417,17589.242,15.3189,38.3298,2.5227,38.3431,168.1042,174.9301,4.0884
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,11,8.3907,20.481107205623903,3.5346,23402.3817,20.3817,26.4029,2.6817,27.2134,201.3245,112.4592,2.2154
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,3,0.8054,1.965924624096856,0.0938,8300.2045,7.2288,0.4978,1.2358,0.0,115.9219,100.2477,0.004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,12,13.5987,33.193468072642055,8.1561,29515.1677,25.7054,66.1369,3.763,37.3778,98.2401,61.7555,8.9937
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,33,4.5042,10.99443468072642,1.908,10307.8352,8.9773,16.4723,2.0824,22.5694,168.1227,232.0779,0.742
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2022.tif,2022,Doña_Ana,500,21,3.0028,7.32962312048428,1.5327,12944.7233,11.2738,10.5459,2.6936,5.7292,100.1311,93.5602,0.3167
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,6,10.6741,26.054662041930182,4.4729,17319.5603,15.084,38.6924,2.516,38.6813,166.8515,172.8529,4.1301
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,11,8.508,20.767377544967914,3.5346,22233.7608,19.3639,26.5196,2.6069,29.136,192.4936,114.7706,2.2563
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,3,0.8915,2.1760833428936173,0.0782,10337.7998,9.0034,0.408,1.3635,0.0,105.0988,94.3111,0.0036
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,12,12.9887,31.704423685745738,5.5755,32871.207,28.6283,39.6304,3.085,32.932,85.619,61.144,5.1475
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,33,4.2383,10.34536627278297,1.8298,10158.012,8.8468,16.0744,2.1355,20.8487,173.1061,231.1432,0.6813
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_500m_2023.tif,2023,Doña_Ana,500,21,3.6675,8.952087111679576,2.4632,15791.3638,13.753,19.9454,3.6889,8.742,177.956,413.8126,0.7315
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,12,25.7684,41.82733668145946,21.6121,56663.129,28.9512,358.1491,5.0617,55.8483,92.6961,62.1836,92.2894
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,11,11.2533,18.266387042946697,2.8489,52647.8676,26.8996,37.8258,3.4067,27.7212,129.2836,104.3292,4.2567
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,21,2.5186,4.088198342385394,0.9863,16989.9493,8.6808,10.9854,2.2448,13.1148,233.2539,129.111,0.2767
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,6,16.5336,26.83738430622693,9.6706,33919.9693,17.3309,126.5609,3.0205,55.5494,129.2691,122.1893,20.9251
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,33,5.4088,8.77957881136112,2.1149,20885.3521,10.671,30.751,2.6636,21.7133,288.8762,251.2976,1.6632
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1985.tif,1985,Doña_Ana,1000,3,0.1239,0.2011148156204043,0.0138,2816.6759,1.4391,0.1829,1.0833,0.0,260.8147,256.7738,0.0002
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,12,25.6537,41.641155330760014,21.8369,55973.9423,28.599,366.9702,5.1689,56.2589,95.786,82.9352,94.1416
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,11,11.1157,18.043034350215727,2.8672,51808.8578,26.4709,35.7655,3.2322,27.8993,135.1835,101.6012,3.9756
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,21,2.5186,4.088198342385394,0.9863,16989.9493,8.6808,10.9854,2.2448,13.1148,233.2539,129.111,0.2767
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,6,16.7997,27.269318547038797,9.9459,35208.4487,17.9892,130.6316,3.0385,54.6969,109.6682,122.2089,21.9457
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,33,5.4409,8.831683618313622,2.1378,20885.3521,10.671,31.068,2.6378,22.344,289.684,251.3632,1.6904
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1986.tif,1986,Doña_Ana,1000,3,0.078,0.12660981128645307,0.0138,1797.8782,0.9186,0.1532,1.0392,0.0,317.9791,312.2164,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,12,26.1859,42.50502381238374,22.3644,52767.7261,26.9609,376.861,4.6523,60.0385,86.6897,61.6471,98.6844
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,11,11.4414,18.571711472472106,2.8764,54146.0995,27.6651,36.2155,3.2202,28.6287,101.3605,107.1563,4.1436
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,21,1.6607,2.69565273850529,0.3945,13903.5917,7.1038,4.349,1.8077,5.2486,203.2818,197.8679,0.0722
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,23,0.0092,0.01493346492096626,0.0092,149.8232,0.0765,0.1796,1.0,0.0,,,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,6,16.7676,27.217213740086294,9.9229,34519.2621,17.6371,130.5358,3.0283,55.7866,124.6906,125.0614,21.8877
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,33,5.4822,8.89872189018709,2.1607,21005.2107,10.7323,31.3781,2.6555,22.7615,289.684,251.3507,1.7202
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1987.tif,1987,Doña_Ana,1000,3,0.0596,0.09674288144452055,0.0138,1378.3733,0.7043,0.1589,1.0513,0.0,410.6755,435.7763,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,12,26.2547,42.616700158749225,22.3644,53187.2311,27.1752,375.8757,4.6428,59.9336,78.0835,61.0706,98.685
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,11,11.4644,18.609045134774522,2.8764,54146.0995,27.6651,36.5371,3.2688,28.6114,103.6511,106.1211,4.1887
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,21,1.6653,2.703119470965773,0.3945,13903.5917,7.1038,4.3417,1.8004,5.2342,203.2818,198.2346,0.0723
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,23,0.0092,0.01493346492096626,0.0092,149.8232,0.0765,0.1796,1.0,0.0,,,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,6,16.6575,27.03849912184733,9.8633,33890.0047,17.3156,129.9045,3.0318,56.0452,134.4686,133.0007,21.6388
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_1000m_1988.tif,1988,Doña_Ana,1000,33,5.45,8.846454762963708,2.1424,20765.4936,10.6098,31.2816,2.6404,22.5589,293.8626,251.807,1.7049
